_id,team_played,innings_Played,total_runs,total_fours,total_sixes,highest_runs,fiftys,hundreds,zeros,total_balls,outs,not_outs,total_strike_rate,average,player_name,player_full_name
S Badrinath,Sunrisers Hyderabad,8,87,10,1,37,0,0,0,95,6,2,91.57894736842105,14.5,S Badrinath,S Badrinath
Yudhvir Singh,Punjab Kings,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,Yudhvir Singh,Yudhvir Singh
Yudhvir Singh,Rajasthan Royals,1,1,0,0,1,0,0,0,1,1,0,100.0,1.0,Yudhvir Singh,Yudhvir Singh
Mustafizur Rahman,Chennai Super Kings,1,0,0,0,0,0,0,0,4,0,1,0.0,0.0,Mustafizur Rahman,Mustafizur Rahman
Mustafizur Rahman,Delhi Capitals,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,Mustafizur Rahman,Mustafizur Rahman
Mustafizur Rahman,Gujarat Titans,1,3,0,0,3,0,0,0,5,0,1,60.0,3.0,Mustafizur Rahman,Mustafizur Rahman
Mustafizur Rahman,Kolkata Knight Riders,1,0,0,0,0,0,0,0,3,0,1,0.0,0.0,Mustafizur Rahman,Mustafizur Rahman
Mustafizur Rahman,Mumbai Indians,2,9,0,1,8,0,0,0,8,0,2,112.5,9.0,Mustafizur Rahman,Mustafizur Rahman
Mustafizur Rahman,Punjab Kings,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,Mustafizur Rahman,Mustafizur Rahman
Mustafizur Rahman,Royal Challengers Bangalore,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,Mustafizur Rahman,Mustafizur Rahman
Mustafizur Rahman,Sunrisers Hyderabad,1,1,0,0,1,0,0,0,3,1,0,33.33333333333333,1.0,Mustafizur Rahman,Mustafizur Rahman
Yuzvendra Chahal,Chennai Super Kings,3,12,0,0,8,0,0,0,33,1,2,36.36363636363637,12.0,YS Chahal,Yuzvendra Chahal
Yuzvendra Chahal,Delhi Capitals,2,1,0,0,1,0,0,0,1,0,2,100.0,1.0,YS Chahal,Yuzvendra Chahal
Yuzvendra Chahal,Gujarat Lions,1,1,0,0,1,0,0,0,2,1,0,50.0,1.0,YS Chahal,Yuzvendra Chahal
Yuzvendra Chahal,Gujarat Titans,1,5,0,0,5,0,0,0,8,1,0,62.5,5.0,YS Chahal,Yuzvendra Chahal
Yuzvendra Chahal,Kolkata Knight Riders,2,2,0,0,2,0,0,0,8,1,1,25.0,2.0,YS Chahal,Yuzvendra Chahal
Yuzvendra Chahal,Punjab Kings,3,6,0,0,4,0,0,0,8,1,2,75.0,6.0,YS Chahal,Yuzvendra Chahal
Yuzvendra Chahal,Rajasthan Royals,2,0,0,0,0,0,0,0,4,0,2,0.0,0.0,YS Chahal,Yuzvendra Chahal
Yuzvendra Chahal,Rising Pune Supergiant,2,5,0,0,4,0,0,0,11,0,2,45.45454545454545,5.0,YS Chahal,Yuzvendra Chahal
Yuzvendra Chahal,Royal Challengers Bangalore,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,YS Chahal,Yuzvendra Chahal
Yuzvendra Chahal,Sunrisers Hyderabad,3,5,0,0,3,0,0,0,11,2,1,45.45454545454545,2.5,YS Chahal,Yuzvendra Chahal
Clint McKay,Delhi Capitals,1,8,0,0,8,0,0,0,15,1,0,53.333333333333336,8.0,CJ McKay,Clint McKay
James Neesham,Chennai Super Kings,3,24,2,0,22,0,0,0,19,3,0,126.3157894736842,8.0,JDS Neesham,James Neesham
James Neesham,Delhi Capitals,1,10,0,1,10,0,0,0,8,0,1,125.0,10.0,JDS Neesham,James Neesham
James Neesham,Gujarat Titans,1,17,1,0,17,0,0,0,15,1,0,113.33333333333333,17.0,JDS Neesham,James Neesham
James Neesham,Kolkata Knight Riders,1,8,0,1,8,0,0,0,11,1,0,72.72727272727273,8.0,JDS Neesham,James Neesham
James Neesham,Lucknow Super Giants,1,14,2,0,14,0,0,0,12,1,0,116.66666666666667,14.0,JDS Neesham,James Neesham
James Neesham,Mumbai Indians,1,7,0,0,7,0,0,0,7,1,0,100.0,7.0,JDS Neesham,James Neesham
James Neesham,Punjab Kings,1,12,1,0,12,0,0,0,20,1,0,60.0,12.0,JDS Neesham,James Neesham
James Neesham,Sunrisers Hyderabad,1,0,0,0,0,0,0,0,1,1,0,0.0,0.0,JDS Neesham,James Neesham
Shashank Singh,Chennai Super Kings,1,15,1,0,15,0,0,0,14,1,0,107.14285714285714,15.0,Shashank Singh,Shashank Singh
Shashank Singh,Delhi Capitals,1,10,2,0,10,0,0,0,6,1,0,166.66666666666669,10.0,Shashank Singh,Shashank Singh
Shashank Singh,Gujarat Titans,1,25,1,3,25,0,0,0,6,0,1,416.6666666666667,25.0,Shashank Singh,Shashank Singh
Shashank Singh,Kolkata Knight Riders,1,11,1,0,11,0,0,0,12,1,0,91.66666666666666,11.0,Shashank Singh,Shashank Singh
Shashank Singh,Royal Challengers Bangalore,1,8,0,1,8,0,0,0,9,1,0,88.88888888888889,8.0,Shashank Singh,Shashank Singh
Salman Butt,Chennai Super Kings,1,73,10,1,73,1,0,0,54,1,0,135.1851851851852,73.0,Salman Butt,Salman Butt
Salman Butt,Delhi Capitals,1,48,7,0,48,0,0,0,44,1,0,109.09090909090908,48.0,Salman Butt,Salman Butt
Salman Butt,Mumbai Indians,1,13,1,1,13,0,0,0,13,1,0,100.0,13.0,Salman Butt,Salman Butt
Salman Butt,Punjab Kings,1,24,5,0,24,0,0,0,19,1,0,126.3157894736842,24.0,Salman Butt,Salman Butt
Salman Butt,Rajasthan Royals,2,31,6,0,24,0,0,0,27,2,0,114.81481481481481,15.5,Salman Butt,Salman Butt
Salman Butt,Sunrisers Hyderabad,1,4,1,0,4,0,0,0,4,1,0,100.0,4.0,Salman Butt,Salman Butt
Colin de Grandhomme,Chennai Super Kings,3,23,3,0,11,0,0,0,21,3,0,109.52380952380953,7.666666666666667,C de Grandhomme,Colin de Grandhomme
Colin de Grandhomme,Delhi Capitals,2,4,0,0,3,0,0,0,6,1,1,66.66666666666666,4.0,C de Grandhomme,Colin de Grandhomme
Colin de Grandhomme,Kolkata Knight Riders,1,11,0,1,11,0,0,0,6,0,1,183.33333333333331,11.0,C de Grandhomme,Colin de Grandhomme
Colin de Grandhomme,Mumbai Indians,4,54,4,4,29,0,0,0,34,3,1,158.8235294117647,18.0,C de Grandhomme,Colin de Grandhomme
Colin de Grandhomme,Punjab Kings,1,11,1,0,11,0,0,0,7,0,1,157.14285714285714,11.0,C de Grandhomme,Colin de Grandhomme
Colin de Grandhomme,Rajasthan Royals,1,2,0,0,2,0,0,0,3,1,0,66.66666666666666,2.0,C de Grandhomme,Colin de Grandhomme
Colin de Grandhomme,Rising Pune Supergiant,1,36,3,2,36,0,0,0,19,1,0,189.4736842105263,36.0,C de Grandhomme,Colin de Grandhomme
Colin de Grandhomme,Royal Challengers Bangalore,2,31,1,2,31,0,0,0,30,2,0,103.33333333333334,15.5,C de Grandhomme,Colin de Grandhomme
Colin de Grandhomme,Sunrisers Hyderabad,6,131,6,9,40,0,0,0,99,5,1,132.32323232323233,26.2,C de Grandhomme,Colin de Grandhomme
Sreenath Aravind,Chennai Super Kings,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,S Aravind,Sreenath Aravind
Sreenath Aravind,Gujarat Lions,1,9,0,0,9,0,0,0,16,1,0,56.25,9.0,S Aravind,Sreenath Aravind
Sreenath Aravind,Kolkata Knight Riders,2,5,1,0,5,0,0,0,4,0,2,125.0,5.0,S Aravind,Sreenath Aravind
Sreenath Aravind,Mumbai Indians,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,S Aravind,Sreenath Aravind
Sreenath Aravind,Punjab Kings,2,15,2,0,11,0,0,0,11,1,1,136.36363636363635,15.0,S Aravind,Sreenath Aravind
Sreenath Aravind,Rajasthan Royals,1,14,3,0,14,0,0,0,8,0,1,175.0,14.0,S Aravind,Sreenath Aravind
Sreenath Aravind,Rising Pune Supergiant,2,14,1,0,8,0,0,0,12,0,2,116.66666666666667,14.0,S Aravind,Sreenath Aravind
Sreenath Aravind,Sunrisers Hyderabad,2,2,0,0,2,0,0,0,5,1,1,40.0,2.0,S Aravind,Sreenath Aravind
Sunil Joshi,Kolkata Knight Riders,1,3,0,0,3,0,0,0,6,1,0,50.0,3.0,SB Joshi,Sunil Joshi
Sunil Joshi,Rajasthan Royals,1,3,0,0,3,0,0,0,8,1,0,37.5,3.0,SB Joshi,Sunil Joshi
Ravi Bopara,Chennai Super Kings,2,23,0,2,22,0,0,0,23,2,0,100.0,11.5,RS Bopara,Ravi Bopara
Ravi Bopara,Delhi Capitals,4,136,9,6,56,1,0,0,105,3,1,129.52380952380952,45.333333333333336,RS Bopara,Ravi Bopara
Ravi Bopara,Kolkata Knight Riders,3,17,2,0,15,0,0,0,21,3,0,80.95238095238095,5.666666666666667,RS Bopara,Ravi Bopara
Ravi Bopara,Mumbai Indians,3,30,1,0,23,0,0,0,45,3,0,66.66666666666666,10.0,RS Bopara,Ravi Bopara
Ravi Bopara,Punjab Kings,1,0,0,0,0,0,0,0,2,1,0,0.0,0.0,RS Bopara,Ravi Bopara
Ravi Bopara,Rajasthan Royals,5,84,6,1,25,0,0,0,83,3,2,101.20481927710843,28.0,RS Bopara,Ravi Bopara
Ravi Bopara,Royal Challengers Bangalore,3,203,16,7,84,2,0,0,142,2,1,142.95774647887325,101.5,RS Bopara,Ravi Bopara
Ravi Bopara,Sunrisers Hyderabad,1,38,5,0,38,0,0,0,32,1,0,118.75,38.0,RS Bopara,Ravi Bopara
Suyash Prabhudessai,Chennai Super Kings,2,53,5,3,34,0,0,0,29,2,0,182.75862068965517,26.5,SS Prabhudessai,Suyash Prabhudessai
Suyash Prabhudessai,Delhi Capitals,1,6,1,0,6,0,0,0,5,1,0,120.0,6.0,SS Prabhudessai,Suyash Prabhudessai
Suyash Prabhudessai,Kolkata Knight Riders,1,10,1,0,10,0,0,0,9,1,0,111.11111111111111,10.0,SS Prabhudessai,Suyash Prabhudessai
Suyash Prabhudessai,Lucknow Super Giants,2,16,0,1,10,0,0,0,16,2,0,100.0,8.0,SS Prabhudessai,Suyash Prabhudessai
Suyash Prabhudessai,Rajasthan Royals,2,2,0,0,2,0,0,0,9,2,0,22.22222222222222,1.0,SS Prabhudessai,Suyash Prabhudessai
Suyash Prabhudessai,Sunrisers Hyderabad,1,15,1,0,15,0,0,0,20,1,0,75.0,15.0,SS Prabhudessai,Suyash Prabhudessai
Colin Ingram,Chennai Super Kings,3,10,1,0,7,0,0,0,19,3,0,52.63157894736842,3.3333333333333335,CA Ingram,Colin Ingram
Colin Ingram,Kolkata Knight Riders,2,24,2,1,14,0,0,0,13,1,1,184.6153846153846,24.0,CA Ingram,Colin Ingram
Colin Ingram,Mumbai Indians,2,48,7,1,47,0,0,0,34,2,0,141.1764705882353,24.0,CA Ingram,Colin Ingram
Colin Ingram,Pune Warriors India,1,13,1,0,13,0,0,0,12,0,1,108.33333333333333,13.0,CA Ingram,Colin Ingram
Colin Ingram,Punjab Kings,2,57,8,1,38,0,0,0,38,2,0,150.0,28.5,CA Ingram,Colin Ingram
Colin Ingram,Rajasthan Royals,2,15,0,0,12,0,0,0,28,1,1,53.57142857142857,15.0,CA Ingram,Colin Ingram
Colin Ingram,Royal Challengers Bangalore,2,33,3,2,22,0,0,0,28,2,0,117.85714285714286,16.5,CA Ingram,Colin Ingram
Colin Ingram,Sunrisers Hyderabad,1,5,0,0,5,0,0,0,8,1,0,62.5,5.0,CA Ingram,Colin Ingram
Muttiah Muralitharan,Delhi Capitals,2,3,0,0,3,0,0,0,5,1,1,60.0,3.0,M Muralitharan,Muttiah Muralitharan
Muttiah Muralitharan,Punjab Kings,1,1,0,0,1,0,0,0,1,0,1,100.0,1.0,M Muralitharan,Muttiah Muralitharan
Muttiah Muralitharan,Rajasthan Royals,3,11,0,0,6,0,0,0,19,2,1,57.89473684210527,5.5,M Muralitharan,Muttiah Muralitharan
Muttiah Muralitharan,Royal Challengers Bangalore,1,4,1,0,4,0,0,0,2,1,0,200.0,4.0,M Muralitharan,Muttiah Muralitharan
Muttiah Muralitharan,Sunrisers Hyderabad,2,1,0,0,1,0,0,0,3,2,0,33.33333333333333,0.5,M Muralitharan,Muttiah Muralitharan
KL Rahul,Chennai Super Kings,12,455,42,20,98,4,0,0,323,11,1,140.86687306501548,41.36363636363637,KL Rahul,KL Rahul
KL Rahul,Delhi Capitals,13,381,33,21,77,3,0,0,276,13,0,138.04347826086956,29.307692307692307,KL Rahul,KL Rahul
KL Rahul,Gujarat Lions,2,51,4,3,51,1,0,0,36,1,1,141.66666666666669,51.0,KL Rahul,KL Rahul
KL Rahul,Gujarat Titans,3,76,9,0,68,1,0,0,78,3,0,97.43589743589743,25.333333333333332,KL Rahul,KL Rahul
KL Rahul,Kolkata Knight Riders,13,451,38,18,74,6,0,0,327,11,2,137.9204892966361,41.0,KL Rahul,KL Rahul
KL Rahul,Mumbai Indians,16,867,68,34,103,5,3,0,638,10,6,135.8934169278997,86.7,KL Rahul,KL Rahul
KL Rahul,Punjab Kings,8,202,23,5,74,1,0,0,148,6,2,136.48648648648648,33.666666666666664,KL Rahul,KL Rahul
KL Rahul,Rajasthan Royals,14,579,50,20,95,5,0,0,446,12,2,129.82062780269058,48.25,KL Rahul,KL Rahul
KL Rahul,Rising Pune Supergiant,2,45,2,2,38,0,0,0,45,2,0,100.0,22.5,KL Rahul,KL Rahul
KL Rahul,Royal Challengers Bangalore,14,628,46,35,132,3,1,0,436,9,5,144.03669724770643,69.77777777777777,KL Rahul,KL Rahul
KL Rahul,Sunrisers Hyderabad,12,428,40,10,79,4,0,0,344,11,1,124.4186046511628,38.90909090909091,KL Rahul,KL Rahul
Sanath Jayasuriya,Chennai Super Kings,4,190,21,13,114,0,1,0,96,3,1,197.91666666666669,63.333333333333336,ST Jayasuriya,Sanath Jayasuriya
Sanath Jayasuriya,Delhi Capitals,4,107,13,6,66,1,0,0,69,4,0,155.07246376811594,26.75,ST Jayasuriya,Sanath Jayasuriya
Sanath Jayasuriya,Kolkata Knight Riders,4,124,12,8,52,1,0,0,67,3,1,185.07462686567163,41.333333333333336,ST Jayasuriya,Sanath Jayasuriya
Sanath Jayasuriya,Punjab Kings,4,25,2,2,20,0,0,0,27,4,0,92.5925925925926,6.25,ST Jayasuriya,Sanath Jayasuriya
Sanath Jayasuriya,Rajasthan Royals,5,96,8,2,38,0,0,0,94,5,0,102.12765957446808,19.2,ST Jayasuriya,Sanath Jayasuriya
Sanath Jayasuriya,Royal Challengers Bangalore,5,166,19,6,54,2,0,0,128,5,0,129.6875,33.2,ST Jayasuriya,Sanath Jayasuriya
Sanath Jayasuriya,Sunrisers Hyderabad,4,60,9,2,36,0,0,0,51,4,0,117.64705882352942,15.0,ST Jayasuriya,Sanath Jayasuriya
Harpreet Singh,Kolkata Knight Riders,1,6,0,0,6,0,0,0,6,1,0,100.0,6.0,Harpreet Singh,Harpreet Singh
Harpreet Singh,Lucknow Super Giants,1,22,3,0,22,0,0,0,22,1,0,100.0,22.0,Harpreet Singh,Harpreet Singh
Harpreet Singh,Mumbai Indians,1,41,4,2,41,0,0,0,28,1,0,146.42857142857142,41.0,Harpreet Singh,Harpreet Singh
Harpreet Singh,Rajasthan Royals,1,13,0,0,13,0,0,0,19,1,0,68.42105263157895,13.0,Harpreet Singh,Harpreet Singh
Harpreet Singh,Royal Challengers Bangalore,2,14,1,1,13,0,0,0,10,1,1,140.0,14.0,Harpreet Singh,Harpreet Singh
Ben Dunk,Punjab Kings,1,5,1,0,5,0,0,0,4,1,0,125.0,5.0,BR Dunk,Ben Dunk
Ben Dunk,Royal Challengers Bangalore,1,15,2,0,15,0,0,0,14,1,0,107.14285714285714,15.0,BR Dunk,Ben Dunk
Ben Dunk,Sunrisers Hyderabad,1,20,4,0,20,0,0,0,17,1,0,117.64705882352942,20.0,BR Dunk,Ben Dunk
Arshdeep Singh,Delhi Capitals,2,11,2,0,9,0,0,0,20,1,1,55.00000000000001,11.0,Arshdeep Singh,Arshdeep Singh
Arshdeep Singh,Gujarat Titans,1,10,1,0,10,0,0,0,5,0,1,200.0,10.0,Arshdeep Singh,Arshdeep Singh
Arshdeep Singh,Kolkata Knight Riders,2,1,0,0,1,0,0,0,2,1,1,50.0,1.0,Arshdeep Singh,Arshdeep Singh
Arshdeep Singh,Lucknow Super Giants,2,2,0,0,2,0,0,0,4,0,2,50.0,2.0,Arshdeep Singh,Arshdeep Singh
Arshdeep Singh,Royal Challengers Bangalore,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,Arshdeep Singh,Arshdeep Singh
Arshdeep Singh,Sunrisers Hyderabad,3,1,0,0,1,0,0,0,6,2,1,16.666666666666664,0.5,Arshdeep Singh,Arshdeep Singh
Ravi Bishnoi,Gujarat Titans,2,4,1,0,4,0,0,0,6,0,2,66.66666666666666,4.0,Ravi Bishnoi,Ravi Bishnoi
Ravi Bishnoi,Kolkata Knight Riders,2,3,0,0,2,0,0,0,6,2,0,50.0,1.5,Ravi Bishnoi,Ravi Bishnoi
Ravi Bishnoi,Mumbai Indians,2,4,0,0,3,0,0,0,11,2,0,36.36363636363637,2.0,Ravi Bishnoi,Ravi Bishnoi
Ravi Bishnoi,Punjab Kings,1,3,0,0,3,0,0,0,1,0,1,300.0,3.0,Ravi Bishnoi,Ravi Bishnoi
Ravi Bishnoi,Royal Challengers Bangalore,3,8,0,0,5,0,0,0,13,1,2,61.53846153846154,8.0,Ravi Bishnoi,Ravi Bishnoi
Ravi Bishnoi,Sunrisers Hyderabad,2,6,1,0,6,0,0,0,7,0,2,85.71428571428571,6.0,Ravi Bishnoi,Ravi Bishnoi
Devon Conway,Delhi Capitals,3,184,19,8,87,2,0,0,114,3,0,161.4035087719298,61.333333333333336,DP Conway,Devon Conway
Devon Conway,Gujarat Titans,4,93,8,2,47,0,0,0,74,4,0,125.67567567567568,23.25,DP Conway,Devon Conway
Devon Conway,Kolkata Knight Riders,3,89,7,3,56,1,0,0,76,3,0,117.10526315789474,29.666666666666668,DP Conway,Devon Conway
